"id","statistical_month","region_abbr","inter_item_code","item_value","dm_update_time","dm_load_time"
ee1b09c8-ac2f-8c3e-e398-fa163e9bc3ab,201112,NTW,IT_PS_000023,234.72566,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee1b5cde-ac2f-8c3e-e398-fa163e9bc3ab,201805,K,IT_PS_000023,320.89344,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee1fca3a-ac2f-8c3e-e398-fa163e9bc3ab,202204,HKI,IT_PS_000023,452.82734,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee243af2-ac2f-8c3e-e398-fa163e9bc3ab,201608,K,IT_PS_000023,306.95390,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee2801a0-ac2f-8c3e-e398-fa163e9bc3ab,201709,HKI,IT_PS_000023,464.35474,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee2a7c1e-ac2f-8c3e-e398-fa163e9bc3ab,201808,K,IT_PS_000023,337.39220,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee2b2db2-ac2f-8c3e-e398-fa163e9bc3ab,201802,HKI,IT_PS_000023,269.28245,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee2d3ab2-ac2f-8c3e-e398-fa163e9bc3ab,201702,K,IT_PS_000023,366.03605,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee2e9e02-ac2f-8c3e-e398-fa163e9bc3ab,202110,NTE,IT_PS_000023,312.20500,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee2ff0ae-ac2f-8c3e-e398-fa163e9bc3ab,202011,NTW,IT_PS_000023,223.68236,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee34f5a4-ac2f-8c3e-e398-fa163e9bc3ab,201904,HKI,IT_PS_000023,406.12278,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee35fc56-ac2f-8c3e-e398-fa163e9bc3ab,201912,HKI,IT_PS_000023,426.59802,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee3bbfe2-ac2f-8c3e-e398-fa163e9bc3ab,201301,NTE,IT_PS_000023,314.55544,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee3f6714-ac2f-8c3e-e398-fa163e9bc3ab,201608,NTW,IT_PS_000023,228.76792,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee5afdf8-ac2f-8c3e-e398-fa163e9bc3ab,202211,K,IT_PS_000023,365.45320,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed584424-ac2f-8c3e-e398-fa163e9bc3ab,201906,K,IT_PS_000021,330.99432,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed5990ea-ac2f-8c3e-e398-fa163e9bc3ab,201710,K,IT_PS_000021,344.20581,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed622fac-ac2f-8c3e-e398-fa163e9bc3ab,201111,HKI,IT_PS_000021,352.43007,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed6ac55e-ac2f-8c3e-e398-fa163e9bc3ab,201805,NTW,IT_PS_000021,333.87153,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed6b6be4-ac2f-8c3e-e398-fa163e9bc3ab,201412,K,IT_PS_000021,393.30994,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed6edab8-ac2f-8c3e-e398-fa163e9bc3ab,201005,NTE,IT_PS_000021,266.43466,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed717cf0-ac2f-8c3e-e398-fa163e9bc3ab,201403,NTW,IT_PS_000021,350.08094,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed74874c-ac2f-8c3e-e398-fa163e9bc3ab,201703,K,IT_PS_000021,363.24359,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed7d96e8-ac2f-8c3e-e398-fa163e9bc3ab,201205,NTE,IT_PS_000021,266.75592,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed7e9bb0-ac2f-8c3e-e398-fa163e9bc3ab,201305,K,IT_PS_000021,384.17031,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed7f93c6-ac2f-8c3e-e398-fa163e9bc3ab,201804,NTW,IT_PS_000021,358.46518,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed872fb4-ac2f-8c3e-e398-fa163e9bc3ab,201803,HKI,IT_PS_000021,226.78764,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed8a29f8-ac2f-8c3e-e398-fa163e9bc3ab,201907,HKI,IT_PS_000021,344.86466,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed8f2a66-ac2f-8c3e-e398-fa163e9bc3ab,202507,NTW,IT_PS_000021,315.02240,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed8fd560-ac2f-8c3e-e398-fa163e9bc3ab,201711,NTW,IT_PS_000021,340.34478,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed97b1a4-ac2f-8c3e-e398-fa163e9bc3ab,202204,HKSAR,IT_PS_000023,289.54985,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed985c44-ac2f-8c3e-e398-fa163e9bc3ab,201409,HKSAR,IT_PS_000023,318.02937,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed9d6b94-ac2f-8c3e-e398-fa163e9bc3ab,201109,HKSAR,IT_PS_000023,327.19782,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda1c0f4-ac2f-8c3e-e398-fa163e9bc3ab,202309,HKSAR,IT_PS_000023,301.20107,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda65ec0-ac2f-8c3e-e398-fa163e9bc3ab,201801,HKSAR,IT_PS_000023,295.25218,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda6b1ae-ac2f-8c3e-e398-fa163e9bc3ab,201311,HKSAR,IT_PS_000023,301.46659,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edb89504-ac2f-8c3e-e398-fa163e9bc3ab,201210,HKSAR,IT_PS_000023,341.77320,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edc9888c-ac2f-8c3e-e398-fa163e9bc3ab,201910,HKSAR,IT_PS_000023,294.44479,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edcc4572-ac2f-8c3e-e398-fa163e9bc3ab,202509,HKSAR,IT_PS_000023,298.61938,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edd0a522-ac2f-8c3e-e398-fa163e9bc3ab,202008,HKSAR,IT_PS_000023,301.32542,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edd1a35a-ac2f-8c3e-e398-fa163e9bc3ab,202104,HKSAR,IT_PS_000023,305.67702,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edd1f8a0-ac2f-8c3e-e398-fa163e9bc3ab,202208,HKSAR,IT_PS_000023,307.34522,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eddbc2c2-ac2f-8c3e-e398-fa163e9bc3ab,202302,NTE,IT_PS_000023,308.61849,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ede76a00-ac2f-8c3e-e398-fa163e9bc3ab,201012,NTE,IT_PS_000023,371.88226,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee6a4aec-ac2f-8c3e-e398-fa163e9bc3ab,201410,NTE,IT_PS_000023,284.44158,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee6a9f60-ac2f-8c3e-e398-fa163e9bc3ab,202503,HKI,IT_PS_000023,431.15398,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee6f15fe-ac2f-8c3e-e398-fa163e9bc3ab,202011,NTE,IT_PS_000023,315.77711,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee71736c-ac2f-8c3e-e398-fa163e9bc3ab,201904,NTE,IT_PS_000023,302.72992,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee737766-ac2f-8c3e-e398-fa163e9bc3ab,200902,HKI,IT_PS_000023,480.74399,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee7a4136-ac2f-8c3e-e398-fa163e9bc3ab,200910,K,IT_PS_000023,306.00137,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee7a9744-ac2f-8c3e-e398-fa163e9bc3ab,202101,HKI,IT_PS_000023,514.50058,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee83d4c6-ac2f-8c3e-e398-fa163e9bc3ab,202505,NTW,IT_PS_000023,232.42021,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee8a493c-ac2f-8c3e-e398-fa163e9bc3ab,202302,K,IT_PS_000023,385.81084,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee954d6e-ac2f-8c3e-e398-fa163e9bc3ab,201003,K,IT_PS_000023,316.73649,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee95a5b6-ac2f-8c3e-e398-fa163e9bc3ab,201004,K,IT_PS_000023,331.46514,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee9656b4-ac2f-8c3e-e398-fa163e9bc3ab,202505,K,IT_PS_000023,328.80662,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee9bcebe-ac2f-8c3e-e398-fa163e9bc3ab,202404,HKI,IT_PS_000023,438.96974,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eeae9d00-ac2f-8c3e-e398-fa163e9bc3ab,201909,K,IT_PS_000023,284.48911,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eebc2fc4-ac2f-8c3e-e398-fa163e9bc3ab,201809,NTE,IT_PS_000023,340.91153,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eebee21e-ac2f-8c3e-e398-fa163e9bc3ab,202009,K,IT_PS_000023,353.24125,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eec7d9c8-ac2f-8c3e-e398-fa163e9bc3ab,201108,K,IT_PS_000023,315.04297,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eecbbdfe-ac2f-8c3e-e398-fa163e9bc3ab,201001,NTW,IT_PS_000023,256.47782,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eed116b4-ac2f-8c3e-e398-fa163e9bc3ab,202304,NTW,IT_PS_000023,214.77307,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eed656ba-ac2f-8c3e-e398-fa163e9bc3ab,200903,HKI,IT_PS_000023,413.47065,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eeda9aae-ac2f-8c3e-e398-fa163e9bc3ab,202304,K,IT_PS_000023,343.79394,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee0188f4-ac2f-8c3e-e398-fa163e9bc3ab,201604,NTW,IT_PS_000023,206.41404,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee0395a4-ac2f-8c3e-e398-fa163e9bc3ab,200812,NTW,IT_PS_000023,165.36408,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee110e96-ac2f-8c3e-e398-fa163e9bc3ab,201311,NTE,IT_PS_000023,313.18219,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee14b92e-ac2f-8c3e-e398-fa163e9bc3ab,201312,NTW,IT_PS_000023,218.37043,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee16659e-ac2f-8c3e-e398-fa163e9bc3ab,202302,NTW,IT_PS_000023,220.94760,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee1ec46e-ac2f-8c3e-e398-fa163e9bc3ab,201612,K,IT_PS_000023,292.50901,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee20d2cc-ac2f-8c3e-e398-fa163e9bc3ab,202110,HKI,IT_PS_000023,413.05832,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee212d58-ac2f-8c3e-e398-fa163e9bc3ab,201703,NTE,IT_PS_000023,323.95836,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee21e0cc-ac2f-8c3e-e398-fa163e9bc3ab,200907,HKI,IT_PS_000023,461.45910,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee2912ca-ac2f-8c3e-e398-fa163e9bc3ab,201603,NTE,IT_PS_000023,319.81394,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee329b6a-ac2f-8c3e-e398-fa163e9bc3ab,201606,HKI,IT_PS_000023,451.90119,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee3809b0-ac2f-8c3e-e398-fa163e9bc3ab,202008,NTE,IT_PS_000023,317.22090,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee3d11b2-ac2f-8c3e-e398-fa163e9bc3ab,202412,K,IT_PS_000023,309.91086,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee45d3ec-ac2f-8c3e-e398-fa163e9bc3ab,201202,NTE,IT_PS_000023,359.42631,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee493316-ac2f-8c3e-e398-fa163e9bc3ab,202409,K,IT_PS_000023,329.54058,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee5225a2-ac2f-8c3e-e398-fa163e9bc3ab,201707,K,IT_PS_000023,297.06418,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee5422f8-ac2f-8c3e-e398-fa163e9bc3ab,202211,NTE,IT_PS_000023,304.94808,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee5d522e-ac2f-8c3e-e398-fa163e9bc3ab,201205,NTW,IT_PS_000023,250.00796,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee668eac-ac2f-8c3e-e398-fa163e9bc3ab,200904,NTW,IT_PS_000023,241.35915,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee6e0cea-ac2f-8c3e-e398-fa163e9bc3ab,201101,HKI,IT_PS_000023,464.77096,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee76d62c-ac2f-8c3e-e398-fa163e9bc3ab,202007,NTE,IT_PS_000023,319.69621,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee7d4e62-ac2f-8c3e-e398-fa163e9bc3ab,202502,NTE,IT_PS_000023,305.11977,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee7dfa10-ac2f-8c3e-e398-fa163e9bc3ab,201604,K,IT_PS_000023,338.07133,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee7efd20-ac2f-8c3e-e398-fa163e9bc3ab,200912,NTW,IT_PS_000023,246.37505,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee80abe8-ac2f-8c3e-e398-fa163e9bc3ab,201804,NTE,IT_PS_000023,321.36854,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee815be2-ac2f-8c3e-e398-fa163e9bc3ab,201310,NTW,IT_PS_000023,270.52870,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee826d2a-ac2f-8c3e-e398-fa163e9bc3ab,202504,NTE,IT_PS_000023,307.36626,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee86440e-ac2f-8c3e-e398-fa163e9bc3ab,201111,NTE,IT_PS_000023,370.25410,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee8ca56a-ac2f-8c3e-e398-fa163e9bc3ab,202002,HKI,IT_PS_000023,457.82606,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee91372e-ac2f-8c3e-e398-fa163e9bc3ab,201007,NTW,IT_PS_000023,233.35035,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee9dcf8e-ac2f-8c3e-e398-fa163e9bc3ab,201012,NTW,IT_PS_000023,242.78189,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eea63304-ac2f-8c3e-e398-fa163e9bc3ab,202310,NTW,IT_PS_000023,231.22831,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eea8e928-ac2f-8c3e-e398-fa163e9bc3ab,201903,NTE,IT_PS_000023,325.47764,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eeb2ec16-ac2f-8c3e-e398-fa163e9bc3ab,201401,K,IT_PS_000023,333.97012,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eeb39184-ac2f-8c3e-e398-fa163e9bc3ab,201702,NTE,IT_PS_000023,332.35621,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eec231bc-ac2f-8c3e-e398-fa163e9bc3ab,201103,K,IT_PS_000023,290.07977,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eec437d2-ac2f-8c3e-e398-fa163e9bc3ab,202509,NTE,IT_PS_000023,308.75067,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eecd6b5e-ac2f-8c3e-e398-fa163e9bc3ab,201612,NTW,IT_PS_000023,220.92884,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eecfc066-ac2f-8c3e-e398-fa163e9bc3ab,201310,K,IT_PS_000023,315.22539,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eed17046-ac2f-8c3e-e398-fa163e9bc3ab,202004,K,IT_PS_000023,347.88769,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eed4b166-ac2f-8c3e-e398-fa163e9bc3ab,201206,HKI,IT_PS_000023,474.98517,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eed95400-ac2f-8c3e-e398-fa163e9bc3ab,201705,HKI,IT_PS_000023,304.45900,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed117efe-ac2f-8c3e-e398-fa163e9bc3ab,202106,HKI,IT_PS_000021,378.49591,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed15342c-ac2f-8c3e-e398-fa163e9bc3ab,202408,HKI,IT_PS_000021,359.04027,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed194350-ac2f-8c3e-e398-fa163e9bc3ab,202207,NTW,IT_PS_000021,326.94839,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed23534a-ac2f-8c3e-e398-fa163e9bc3ab,201407,HKI,IT_PS_000021,341.29452,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed245088-ac2f-8c3e-e398-fa163e9bc3ab,201410,NTE,IT_PS_000021,272.64615,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed25f24e-ac2f-8c3e-e398-fa163e9bc3ab,201601,NTW,IT_PS_000021,330.68321,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed289d1e-ac2f-8c3e-e398-fa163e9bc3ab,201101,HKI,IT_PS_000021,338.98870,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed2a3c3c-ac2f-8c3e-e398-fa163e9bc3ab,202311,K,IT_PS_000021,335.82190,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed33ac9a-ac2f-8c3e-e398-fa163e9bc3ab,200910,K,IT_PS_000021,357.28720,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed37ed46-ac2f-8c3e-e398-fa163e9bc3ab,200910,NTW,IT_PS_000021,355.65489,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed4795de-ac2f-8c3e-e398-fa163e9bc3ab,201005,K,IT_PS_000021,377.98076,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed4d986c-ac2f-8c3e-e398-fa163e9bc3ab,201003,K,IT_PS_000021,378.89251,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed523f84-ac2f-8c3e-e398-fa163e9bc3ab,201103,NTW,IT_PS_000021,345.00917,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed5dddb2-ac2f-8c3e-e398-fa163e9bc3ab,202310,NTW,IT_PS_000021,330.69394,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed65daee-ac2f-8c3e-e398-fa163e9bc3ab,201909,K,IT_PS_000021,354.69561,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed687d94-ac2f-8c3e-e398-fa163e9bc3ab,201812,NTE,IT_PS_000021,288.14956,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed6a7324-ac2f-8c3e-e398-fa163e9bc3ab,201401,K,IT_PS_000021,372.53720,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed6d225e-ac2f-8c3e-e398-fa163e9bc3ab,201605,NTE,IT_PS_000021,279.66038,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed6fd6de-ac2f-8c3e-e398-fa163e9bc3ab,201109,NTE,IT_PS_000021,268.02540,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed71d1a0-ac2f-8c3e-e398-fa163e9bc3ab,202212,K,IT_PS_000021,322.74093,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed762ee4-ac2f-8c3e-e398-fa163e9bc3ab,202009,K,IT_PS_000021,346.62518,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed8685d2-ac2f-8c3e-e398-fa163e9bc3ab,201310,K,IT_PS_000021,380.77357,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed882efa-ac2f-8c3e-e398-fa163e9bc3ab,202304,NTW,IT_PS_000021,329.52863,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed9fbdfe-ac2f-8c3e-e398-fa163e9bc3ab,201601,HKSAR,IT_PS_000023,293.79637,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda3bd32-ac2f-8c3e-e398-fa163e9bc3ab,201105,HKSAR,IT_PS_000023,353.81066,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda5602e-ac2f-8c3e-e398-fa163e9bc3ab,201007,HKSAR,IT_PS_000023,331.00395,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda703b6-ac2f-8c3e-e398-fa163e9bc3ab,201204,HKSAR,IT_PS_000023,335.12239,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda8fa54-ac2f-8c3e-e398-fa163e9bc3ab,202505,HKSAR,IT_PS_000023,294.55900,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda9efea-ac2f-8c3e-e398-fa163e9bc3ab,201005,HKSAR,IT_PS_000023,355.26497,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edbb3930-ac2f-8c3e-e398-fa163e9bc3ab,202304,HKSAR,IT_PS_000023,292.70722,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edbc3cea-ac2f-8c3e-e398-fa163e9bc3ab,201406,HKSAR,IT_PS_000023,305.91523,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edc43a1c-ac2f-8c3e-e398-fa163e9bc3ab,200810,HKSAR,IT_PS_000023,341.42421,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edcc9fcc-ac2f-8c3e-e398-fa163e9bc3ab,202212,HKSAR,IT_PS_000023,292.31743,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edce5114-ac2f-8c3e-e398-fa163e9bc3ab,201208,HKSAR,IT_PS_000023,334.11178,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edcf5136-ac2f-8c3e-e398-fa163e9bc3ab,202009,HKSAR,IT_PS_000023,301.67454,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edd347b4-ac2f-8c3e-e398-fa163e9bc3ab,202207,HKSAR,IT_PS_000023,295.08125,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edd398a4-ac2f-8c3e-e398-fa163e9bc3ab,201003,HKSAR,IT_PS_000023,366.34432,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edeab5b6-ac2f-8c3e-e398-fa163e9bc3ab,201001,K,IT_PS_000023,321.05386,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edf126e4-ac2f-8c3e-e398-fa163e9bc3ab,201212,NTW,IT_PS_000023,245.39070,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edf38bbe-ac2f-8c3e-e398-fa163e9bc3ab,201107,NTW,IT_PS_000023,215.21340,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edf4e73e-ac2f-8c3e-e398-fa163e9bc3ab,201106,K,IT_PS_000023,317.83300,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee0cfd7e-ac2f-8c3e-e398-fa163e9bc3ab,201107,K,IT_PS_000023,304.76594,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee126fb6-ac2f-8c3e-e398-fa163e9bc3ab,201003,NTW,IT_PS_000023,294.33693,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ee16ba80-ac2f-8c3e-e398-fa163e9bc3ab,201901,NTE,IT_PS_000023,324.90561,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ed955792-ac2f-8c3e-e398-fa163e9bc3ab,201808,HKSAR,IT_PS_000023,308.19504,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda26b76-ac2f-8c3e-e398-fa163e9bc3ab,201804,HKSAR,IT_PS_000023,300.85358,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda50c50-ac2f-8c3e-e398-fa163e9bc3ab,202406,HKSAR,IT_PS_000023,296.01301,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eda99f04-ac2f-8c3e-e398-fa163e9bc3ab,202510,HKSAR,IT_PS_000023,281.67415,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edabf0ce-ac2f-8c3e-e398-fa163e9bc3ab,202403,HKSAR,IT_PS_000023,289.51131,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edad4762-ac2f-8c3e-e398-fa163e9bc3ab,201807,HKSAR,IT_PS_000023,305.77197,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edb1af82-ac2f-8c3e-e398-fa163e9bc3ab,201412,HKSAR,IT_PS_000023,306.53566,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edb203f6-ac2f-8c3e-e398-fa163e9bc3ab,201112,HKSAR,IT_PS_000023,321.90320,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edb54c96-ac2f-8c3e-e398-fa163e9bc3ab,201207,HKSAR,IT_PS_000023,336.48274,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edb6463c-ac2f-8c3e-e398-fa163e9bc3ab,201008,HKSAR,IT_PS_000023,339.22598,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eddabab2-ac2f-8c3e-e398-fa163e9bc3ab,201905,NTW,IT_PS_000023,235.87726,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eddf1df0-ac2f-8c3e-e398-fa163e9bc3ab,201701,HKI,IT_PS_000023,409.31141,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ede36aae-ac2f-8c3e-e398-fa163e9bc3ab,201910,NTW,IT_PS_000023,235.05329,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
ede7be1a-ac2f-8c3e-e398-fa163e9bc3ab,202203,HKI,IT_PS_000023,441.17623,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edec0cfe-ac2f-8c3e-e398-fa163e9bc3ab,201912,K,IT_PS_000023,307.35373,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
eded116c-ac2f-8c3e-e398-fa163e9bc3ab,201912,NTW,IT_PS_000023,232.90644,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edee6d0a-ac2f-8c3e-e398-fa163e9bc3ab,202402,K,IT_PS_000023,357.97218,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edf17cc0-ac2f-8c3e-e398-fa163e9bc3ab,201211,HKI,IT_PS_000023,460.00873,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
edf2dc14-ac2f-8c3e-e398-fa163e9bc3ab,201902,HKI,IT_PS_000023,413.76708,2025-11-25 21:23:54.449,2025-11-25 21:23:54.449
