"installation_id","tag_name","comment","value","time","unit","water_biz_type","dm_update_time","dm_load_time"
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 12:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 12:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 12:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 13:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 13:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 13:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 13:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 13:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 13:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 13:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 13:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 14:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 14:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 14:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 14:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 14:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 14:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 14:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 14:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 15:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 15:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 15:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 15:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 15:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 15:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 15:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 15:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 16:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 16:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 16:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 16:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 16:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 16:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 16:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 16:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 17:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 17:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 17:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 17:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 17:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 17:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 17:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 17:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 18:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 18:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 18:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 18:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 18:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 18:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 18:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 18:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 19:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 19:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 19:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 19:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 19:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 19:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 19:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 19:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 20:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 20:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 20:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 20:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 20:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 20:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 20:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 20:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 21:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 21:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 21:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 21:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 21:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 21:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 21:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 21:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 22:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 22:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 22:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 22:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 22:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 22:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 22:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 22:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 23:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 23:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 23:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 23:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-05 23:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-05 23:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-05 23:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-05 23:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 00:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 00:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 00:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 00:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 00:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 00:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 00:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 00:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 01:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 01:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 01:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 01:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 01:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 01:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 01:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 01:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 02:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 02:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 02:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 02:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 02:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 02:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 02:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 02:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 03:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 03:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 03:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 03:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 03:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 03:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 03:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 03:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 04:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 04:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 04:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 04:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 04:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 04:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 04:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 04:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 05:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 05:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 05:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 05:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 05:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 05:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 05:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 05:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 06:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 06:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 06:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 06:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 06:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 06:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 06:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 06:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 07:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 07:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 07:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 07:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 07:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 07:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 07:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 07:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 08:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 08:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 08:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 08:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 08:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 08:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 08:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 08:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 09:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 09:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 09:00:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 09:00:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 09:30:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 09:30:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWFRAV,出廠食水-氟,1.01000,2026-01-06 09:30:00.000,ppm,FLUORIDE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWPHAV,出廠食水-PH,8.63860,2026-01-06 09:30:00.000,,PH,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWCRAV,出廠食水-餘氯,1.07295,2026-01-06 10:00:00.000,mg/L,CHLORINE,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
TW025,FWTAV,出廠食水濁度,0.35000,2026-01-06 10:00:00.000,NTU,TURBIDITY,2026-01-06 15:06:24.174,2026-01-06 15:06:24.174
