"id","region","item_code","item_name","item_value","unit","etl_time","dt","dm_update_time","dm_load_time"
f3124288-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,177.65583,ML,2026-08-24 20:04:26.978,20100702,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ebbae0e4-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,184.44232,ML,2026-08-24 20:04:26.978,20100703,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ea9fffe6-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,184.79051,ML,2026-08-24 20:04:26.978,20100704,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
eb34a84e-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,140.13018,ML,2026-08-24 20:04:26.978,20100705,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f1901c46-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,121.29867,ML,2026-08-24 20:04:26.978,20100706,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ef6e2ad4-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,139.17616,ML,2026-08-24 20:04:26.978,20100707,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ec4f5a58-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,108.36078,ML,2026-08-24 20:04:26.978,20100708,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e614d096-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,117.73763,ML,2026-08-24 20:04:26.978,20100709,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e4326086-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,129.21837,ML,2026-08-24 20:04:26.978,20100710,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
eaa9a686-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,112.29611,ML,2026-08-24 20:04:26.978,20100711,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0332d416-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,73.02437,ML,2026-08-24 20:04:26.978,20100712,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e4c1672c-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,5.68146,ML,2026-08-24 20:04:26.978,20100713,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f036e492-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,36.91835,ML,2026-08-24 20:04:26.978,20100714,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f2fe6510-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,93.53140,ML,2026-08-24 20:04:26.978,20100715,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
eff6ac2e-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,158.33701,ML,2026-08-24 20:04:26.978,20100716,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"01bed0bc-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,364.73099,ML,2026-08-24 20:04:26.978,20100717,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e91f2412-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,121.46624,ML,2026-08-24 20:04:26.978,20100718,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e146c326-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,64.06404,ML,2026-08-24 20:04:26.978,20100719,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0054220e-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,46.64782,ML,2026-08-24 20:04:26.978,20100720,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0069a87c-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,143.39365,ML,2026-08-24 20:04:26.978,20100721,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f3e81f34-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,176.65066,ML,2026-08-24 20:04:26.978,20100722,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fa848710-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,110.02398,ML,2026-08-24 20:04:26.978,20100723,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"022af80a-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,103.12948,ML,2026-08-24 20:04:26.978,20100724,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f5948020-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,98.12611,ML,2026-08-24 20:04:26.978,20100725,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
facbf8d4-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,82.96253,ML,2026-08-24 20:04:26.978,20100726,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e85c5eb4-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,154.01852,ML,2026-08-24 20:04:26.978,20100727,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0c40595c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,1353.94879,ML,2026-08-24 20:04:26.978,20100529,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0d212284-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,4653.63104,ML,2026-08-24 20:04:26.978,20100530,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0a367222-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,927.50153,ML,2026-08-24 20:04:26.978,20100531,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"05bf252c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,911.11477,ML,2026-08-24 20:04:26.978,20100601,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"09212a4e-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,1905.81725,ML,2026-08-24 20:04:26.978,20100602,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0d2690ca-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,868.04635,ML,2026-08-24 20:04:26.978,20100603,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0d4ca1c0-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,476.00391,ML,2026-08-24 20:04:26.978,20100604,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0644a3fa-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,208.36300,ML,2026-08-24 20:04:26.978,20100605,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"085e24fe-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,301.51345,ML,2026-08-24 20:04:26.978,20100606,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0e2223a4-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,451.42901,ML,2026-08-24 20:04:26.978,20100607,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"09bf69b6-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,432.47183,ML,2026-08-24 20:04:26.978,20100608,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0dd225ac-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,3680.09672,ML,2026-08-24 20:04:26.978,20100609,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"03b48fce-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,4352.15976,ML,2026-08-24 20:04:26.978,20100610,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"06688644-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,899.65668,ML,2026-08-24 20:04:26.978,20100611,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0b0474a6-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,817.52538,ML,2026-08-24 20:04:26.978,20100612,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0a53b47c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,851.48390,ML,2026-08-24 20:04:26.978,20100613,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0affb56a-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,670.27957,ML,2026-08-24 20:04:26.978,20100614,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"099b97fc-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,516.91647,ML,2026-08-24 20:04:26.978,20100615,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0b824688-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,512.80162,ML,2026-08-24 20:04:26.978,20100616,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0cbb5c4c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,505.65080,ML,2026-08-24 20:04:26.978,20100617,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0d512722-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,373.60135,ML,2026-08-24 20:04:26.978,20100618,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0db67a3c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,255.40909,ML,2026-08-24 20:04:26.978,20100619,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"089a140a-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,312.37430,ML,2026-08-24 20:04:26.978,20100620,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"08c0aaca-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,233.11357,ML,2026-08-24 20:04:26.978,20100621,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"07105874-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,496.63898,ML,2026-08-24 20:04:26.978,20100622,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"09c673f0-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,1342.92723,ML,2026-08-24 20:04:26.978,20100623,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"07e40570-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,1322.59972,ML,2026-08-24 20:04:26.978,20100624,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0e9761c8-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,2757.20761,ML,2026-08-24 20:04:26.978,20100625,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"04cb6766-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,10271.03742,ML,2026-08-24 20:04:26.978,20100626,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"03e73744-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,9200.72825,ML,2026-08-24 20:04:26.978,20100627,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0e4eed26-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,9588.73090,ML,2026-08-24 20:04:26.978,20100628,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"05254038-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,2126.48836,ML,2026-08-24 20:04:26.978,20100629,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0ade0e56-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,1319.92022,ML,2026-08-24 20:04:26.978,20100630,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0f6d9bd0-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,1000.57553,ML,2026-08-24 20:04:26.978,20100701,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"08405118-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,836.02318,ML,2026-08-24 20:04:26.978,20100702,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fa61403e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,79.01308,ML,2026-08-24 20:04:26.978,20100404,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f01757a8-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,75.91285,ML,2026-08-24 20:04:26.978,20100405,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f103d4fc-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,84.06233,ML,2026-08-24 20:04:26.978,20100406,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fe80895e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,200.97075,ML,2026-08-24 20:04:26.978,20100407,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"00cb4956-81e2-8b3f-fc75-fa163e9bb5e8",NTE,bi_p_254,Impounding Reservoir Current Yield ML,51.07377,ML,2026-08-24 20:04:26.978,20100408,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fc5a9afc-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,-25.84236,ML,2026-08-24 20:04:26.978,20100409,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e5bafcc4-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,169.31313,ML,2026-08-24 20:04:26.978,20100410,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f223f75e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,92.13939,ML,2026-08-24 20:04:26.978,20100411,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f5c662ca-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,50.78481,ML,2026-08-24 20:04:26.978,20100412,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
eb052c72-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,-14.54532,ML,2026-08-24 20:04:26.978,20100413,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fd663b22-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,-113.29758,ML,2026-08-24 20:04:26.978,20100414,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f793cf48-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,339.29864,ML,2026-08-24 20:04:26.978,20100415,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ec12ec58-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,82.23624,ML,2026-08-24 20:04:26.978,20100416,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e3dc529a-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,124.98975,ML,2026-08-24 20:04:26.978,20100417,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ec0643fe-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,92.84850,ML,2026-08-24 20:04:26.978,20100418,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
eb9310f0-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,-11.01729,ML,2026-08-24 20:04:26.978,20100419,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f02b0672-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,98.45963,ML,2026-08-24 20:04:26.978,20100420,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f7044882-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,124.17432,ML,2026-08-24 20:04:26.978,20100421,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f002b24e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,310.25258,ML,2026-08-24 20:04:26.978,20100422,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fdfc6a20-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,-45.56831,ML,2026-08-24 20:04:26.978,20100423,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ed1f8340-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,-247.65173,ML,2026-08-24 20:04:26.978,20100424,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ea85421e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,39.80095,ML,2026-08-24 20:04:26.978,20100425,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fce14b7e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,124.61733,ML,2026-08-24 20:04:26.978,20100426,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fe6a1b42-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,-70.77772,ML,2026-08-24 20:04:26.978,20100427,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ef110e4e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,-10.79956,ML,2026-08-24 20:04:26.978,20100428,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fe5f771e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,1128.35099,ML,2026-08-24 20:04:26.978,20100429,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f35a5d48-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,163.27551,ML,2026-08-24 20:04:26.978,20100430,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f7a52bf8-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,273.23003,ML,2026-08-24 20:04:26.978,20100501,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f4adaad8-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,95.05291,ML,2026-08-24 20:04:26.978,20100502,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f31de764-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,34.29117,ML,2026-08-24 20:04:26.978,20100503,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e5aa36c8-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,120.89655,ML,2026-08-24 20:04:26.978,20100504,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ea63e98e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,60.13763,ML,2026-08-24 20:04:26.978,20100505,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ebe48746-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,494.21057,ML,2026-08-24 20:04:26.978,20100506,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fe6b3a86-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,317.68181,ML,2026-08-24 20:04:26.978,20100507,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fd4c9e06-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,89.64637,ML,2026-08-24 20:04:26.978,20100508,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e0ce6c1e-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,829.13679,ML,2026-08-24 20:04:26.978,20100509,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fe4e86c0-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,1363.80908,ML,2026-08-24 20:04:26.978,20100728,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ede3d48e-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,509.58081,ML,2026-08-24 20:04:26.978,20100729,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e432c21a-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,6.85515,ML,2026-08-24 20:04:26.978,20100730,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"01cc8644-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,8.19746,ML,2026-08-24 20:04:26.978,20100731,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"00a453b4-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,28.64796,ML,2026-08-24 20:04:26.978,20100801,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"012fb7a6-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,74.59276,ML,2026-08-24 20:04:26.978,20100802,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e63755bc-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,94.23776,ML,2026-08-24 20:04:26.978,20100803,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e9c82346-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,62.16190,ML,2026-08-24 20:04:26.978,20100804,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e23843f4-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,192.57768,ML,2026-08-24 20:04:26.978,20100805,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f95b5e86-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,303.02025,ML,2026-08-24 20:04:26.978,20100806,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e50642d4-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,326.82456,ML,2026-08-24 20:04:26.978,20100807,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e8749cb8-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,262.49216,ML,2026-08-24 20:04:26.978,20100808,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f05bc690-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,362.08996,ML,2026-08-24 20:04:26.978,20100809,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"00f2d1f6-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,101.82912,ML,2026-08-24 20:04:26.978,20100810,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f6f120b8-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,68.42850,ML,2026-08-24 20:04:26.978,20100811,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"00a509ee-81e2-8b3f-fc75-fa163e9bb5e8",HKI,bi_p_254,Impounding Reservoir Current Yield ML,94.67763,ML,2026-08-24 20:04:26.978,20100812,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f3c868b0-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,84.75778,ML,2026-08-24 20:04:26.978,20100813,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f61198d0-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,87.32723,ML,2026-08-24 20:04:26.978,20100814,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ec36c0ce-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,134.36442,ML,2026-08-24 20:04:26.978,20100815,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fe155670-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,201.26519,ML,2026-08-24 20:04:26.978,20100816,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f51034dc-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,270.20497,ML,2026-08-24 20:04:26.978,20100817,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e90374c4-81e1-8b3f-fc75-fa163e9bb5e8,HKI,bi_p_254,Impounding Reservoir Current Yield ML,118.58319,ML,2026-08-24 20:04:26.978,20100818,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
