"statistical_month","region_abbr","inter_item_code","type_code","item_value","dm_update_time","dm_load_time"
"202304",NTE,US_AS_000001,US_AR_000002,96.000000,2023-04-23 16:41:20.000,2023-04-23 16:41:20.000
"202304",NTE,US_AS_000001,US_AR_000003,97.000000,2023-04-23 16:41:20.000,2023-04-23 16:41:20.000
"202304",NTW,US_AS_000001,US_AR_000001,95.000000,2023-04-23 16:41:20.000,2023-04-23 16:41:20.000
"202304",NTW,US_AS_000001,US_AR_000002,97.000000,2023-04-23 16:41:20.000,2023-04-23 16:41:20.000
"202304",NTW,US_AS_000001,US_AR_000003,98.000000,2023-04-23 16:41:20.000,2023-04-23 16:41:20.000
"202305",HKI,US_AS_000001,US_AR_000001,99.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",HKI,US_AS_000001,US_AR_000002,97.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",HKI,US_AS_000001,US_AR_000003,98.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",HKSAR,US_AS_000001,US_AR_000001,98.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",HKSAR,US_AS_000001,US_AR_000002,95.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",HKSAR,US_AS_000001,US_AR_000003,99.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",K,US_AS_000001,US_AR_000001,99.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",K,US_AS_000001,US_AR_000002,95.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",K,US_AS_000001,US_AR_000003,96.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",NTE,US_AS_000001,US_AR_000001,96.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",NTE,US_AS_000001,US_AR_000002,99.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",NTE,US_AS_000001,US_AR_000003,98.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",NTW,US_AS_000001,US_AR_000001,95.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",NTW,US_AS_000001,US_AR_000002,96.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202305",NTW,US_AS_000001,US_AR_000003,95.000000,2023-05-23 16:41:20.000,2023-05-23 16:41:20.000
"202306",HKI,US_AS_000001,US_AR_000001,98.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",HKI,US_AS_000001,US_AR_000002,97.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",HKI,US_AS_000001,US_AR_000003,97.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",HKSAR,US_AS_000001,US_AR_000001,96.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",HKSAR,US_AS_000001,US_AR_000002,96.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",HKSAR,US_AS_000001,US_AR_000003,98.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",K,US_AS_000001,US_AR_000001,97.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",K,US_AS_000001,US_AR_000002,99.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",K,US_AS_000001,US_AR_000003,97.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",NTE,US_AS_000001,US_AR_000001,98.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",NTE,US_AS_000001,US_AR_000002,95.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",NTE,US_AS_000001,US_AR_000003,99.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",NTW,US_AS_000001,US_AR_000001,99.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",NTW,US_AS_000001,US_AR_000002,95.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202306",NTW,US_AS_000001,US_AR_000003,96.000000,2023-06-23 16:41:20.000,2023-06-23 16:41:20.000
"202307",HKI,US_AS_000001,US_AR_000001,99.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",HKI,US_AS_000001,US_AR_000002,99.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",HKI,US_AS_000001,US_AR_000003,99.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",HKSAR,US_AS_000001,US_AR_000001,95.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",HKSAR,US_AS_000001,US_AR_000002,97.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",HKSAR,US_AS_000001,US_AR_000003,95.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",K,US_AS_000001,US_AR_000001,98.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",K,US_AS_000001,US_AR_000002,99.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",K,US_AS_000001,US_AR_000003,99.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",NTE,US_AS_000001,US_AR_000001,95.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",NTE,US_AS_000001,US_AR_000002,99.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",NTE,US_AS_000001,US_AR_000003,95.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",NTW,US_AS_000001,US_AR_000001,98.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",NTW,US_AS_000001,US_AR_000002,99.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202307",NTW,US_AS_000001,US_AR_000003,97.000000,2023-07-23 16:41:20.000,2023-07-23 16:41:20.000
"202308",HKI,US_AS_000001,US_AR_000001,95.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",HKI,US_AS_000001,US_AR_000002,96.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",HKI,US_AS_000001,US_AR_000003,98.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",HKSAR,US_AS_000001,US_AR_000001,95.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",HKSAR,US_AS_000001,US_AR_000002,95.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",HKSAR,US_AS_000001,US_AR_000003,95.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",K,US_AS_000001,US_AR_000001,97.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",K,US_AS_000001,US_AR_000002,97.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",K,US_AS_000001,US_AR_000003,95.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",NTE,US_AS_000001,US_AR_000001,98.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",NTE,US_AS_000001,US_AR_000002,99.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",NTE,US_AS_000001,US_AR_000003,99.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",NTW,US_AS_000001,US_AR_000001,97.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",NTW,US_AS_000001,US_AR_000002,96.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202308",NTW,US_AS_000001,US_AR_000003,99.000000,2023-08-23 16:41:20.000,2023-08-23 16:41:20.000
"202309",HKI,US_AS_000001,US_AR_000001,96.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",HKI,US_AS_000001,US_AR_000002,98.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",HKI,US_AS_000001,US_AR_000003,98.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",HKSAR,US_AS_000001,US_AR_000001,97.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",HKSAR,US_AS_000001,US_AR_000002,95.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",HKSAR,US_AS_000001,US_AR_000003,99.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",K,US_AS_000001,US_AR_000001,95.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",K,US_AS_000001,US_AR_000002,95.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",K,US_AS_000001,US_AR_000003,96.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",NTE,US_AS_000001,US_AR_000001,97.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",NTE,US_AS_000001,US_AR_000002,98.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",NTE,US_AS_000001,US_AR_000003,98.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",NTW,US_AS_000001,US_AR_000001,99.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",NTW,US_AS_000001,US_AR_000002,95.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202309",NTW,US_AS_000001,US_AR_000003,97.000000,2023-09-23 16:41:20.000,2023-09-23 16:41:20.000
"202310",HKI,US_AS_000001,US_AR_000001,99.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",HKI,US_AS_000001,US_AR_000002,97.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",HKI,US_AS_000001,US_AR_000003,98.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",HKSAR,US_AS_000001,US_AR_000001,96.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",HKSAR,US_AS_000001,US_AR_000002,99.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",HKSAR,US_AS_000001,US_AR_000003,98.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",K,US_AS_000001,US_AR_000001,97.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",K,US_AS_000001,US_AR_000002,98.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",K,US_AS_000001,US_AR_000003,98.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",NTE,US_AS_000001,US_AR_000001,97.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",NTE,US_AS_000001,US_AR_000002,97.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",NTE,US_AS_000001,US_AR_000003,99.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",NTW,US_AS_000001,US_AR_000001,97.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",NTW,US_AS_000001,US_AR_000002,97.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202310",NTW,US_AS_000001,US_AR_000003,99.000000,2023-10-23 16:41:20.000,2023-10-23 16:41:20.000
"202311",HKI,US_AS_000001,US_AR_000001,96.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",HKI,US_AS_000001,US_AR_000002,97.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",HKI,US_AS_000001,US_AR_000003,95.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",HKSAR,US_AS_000001,US_AR_000001,97.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",HKSAR,US_AS_000001,US_AR_000002,99.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",HKSAR,US_AS_000001,US_AR_000003,95.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",K,US_AS_000001,US_AR_000001,98.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",K,US_AS_000001,US_AR_000002,99.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",K,US_AS_000001,US_AR_000003,98.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",NTE,US_AS_000001,US_AR_000001,99.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",NTE,US_AS_000001,US_AR_000002,99.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",NTE,US_AS_000001,US_AR_000003,98.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",NTW,US_AS_000001,US_AR_000001,99.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",NTW,US_AS_000001,US_AR_000002,96.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202311",NTW,US_AS_000001,US_AR_000003,99.000000,2023-11-23 16:41:20.000,2023-11-23 16:41:20.000
"202312",HKI,US_AS_000001,US_AR_000001,98.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",HKI,US_AS_000001,US_AR_000002,96.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",HKI,US_AS_000001,US_AR_000003,99.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",HKSAR,US_AS_000001,US_AR_000001,96.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",HKSAR,US_AS_000001,US_AR_000002,98.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",HKSAR,US_AS_000001,US_AR_000003,97.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",K,US_AS_000001,US_AR_000001,95.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",K,US_AS_000001,US_AR_000002,95.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",K,US_AS_000001,US_AR_000003,98.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",NTE,US_AS_000001,US_AR_000001,96.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",NTE,US_AS_000001,US_AR_000002,99.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",NTE,US_AS_000001,US_AR_000003,96.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",NTW,US_AS_000001,US_AR_000001,99.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",NTW,US_AS_000001,US_AR_000002,98.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202312",NTW,US_AS_000001,US_AR_000003,99.000000,2023-12-23 16:41:20.000,2023-12-23 16:41:20.000
"202401",HKI,US_AS_000001,US_AR_000001,96.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",HKI,US_AS_000001,US_AR_000002,99.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",HKI,US_AS_000001,US_AR_000003,97.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",HKSAR,US_AS_000001,US_AR_000001,96.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",HKSAR,US_AS_000001,US_AR_000002,96.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",HKSAR,US_AS_000001,US_AR_000003,97.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",K,US_AS_000001,US_AR_000001,96.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",K,US_AS_000001,US_AR_000002,98.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",K,US_AS_000001,US_AR_000003,99.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",NTE,US_AS_000001,US_AR_000001,98.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",NTE,US_AS_000001,US_AR_000002,99.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",NTE,US_AS_000001,US_AR_000003,98.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",NTW,US_AS_000001,US_AR_000001,96.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",NTW,US_AS_000001,US_AR_000002,97.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202401",NTW,US_AS_000001,US_AR_000003,99.000000,2024-01-23 16:41:20.000,2024-01-23 16:41:20.000
"202402",HKI,US_AS_000001,US_AR_000001,97.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",HKI,US_AS_000001,US_AR_000002,96.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",HKI,US_AS_000001,US_AR_000003,98.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",HKSAR,US_AS_000001,US_AR_000001,99.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",HKSAR,US_AS_000001,US_AR_000002,97.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",HKSAR,US_AS_000001,US_AR_000003,95.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",K,US_AS_000001,US_AR_000001,96.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",K,US_AS_000001,US_AR_000002,95.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",K,US_AS_000001,US_AR_000003,97.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",NTE,US_AS_000001,US_AR_000001,96.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",NTE,US_AS_000001,US_AR_000002,99.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",NTE,US_AS_000001,US_AR_000003,98.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",NTW,US_AS_000001,US_AR_000001,97.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",NTW,US_AS_000001,US_AR_000002,99.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202402",NTW,US_AS_000001,US_AR_000003,95.000000,2024-02-23 16:41:20.000,2024-02-23 16:41:20.000
"202403",HKI,US_AS_000001,US_AR_000001,99.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",HKI,US_AS_000001,US_AR_000002,99.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",HKI,US_AS_000001,US_AR_000003,95.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",HKSAR,US_AS_000001,US_AR_000001,96.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",HKSAR,US_AS_000001,US_AR_000002,96.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",HKSAR,US_AS_000001,US_AR_000003,99.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",K,US_AS_000001,US_AR_000001,99.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",K,US_AS_000001,US_AR_000002,97.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",K,US_AS_000001,US_AR_000003,97.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",NTE,US_AS_000001,US_AR_000001,96.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",NTE,US_AS_000001,US_AR_000002,99.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",NTE,US_AS_000001,US_AR_000003,98.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",NTW,US_AS_000001,US_AR_000001,99.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",NTW,US_AS_000001,US_AR_000002,99.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202403",NTW,US_AS_000001,US_AR_000003,97.000000,2024-03-23 16:41:20.000,2024-03-23 16:41:20.000
"202404",HKI,US_AS_000001,US_AR_000001,98.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",HKI,US_AS_000001,US_AR_000002,96.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",HKI,US_AS_000001,US_AR_000003,97.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",HKSAR,US_AS_000001,US_AR_000001,96.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",HKSAR,US_AS_000001,US_AR_000002,97.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",HKSAR,US_AS_000001,US_AR_000003,98.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",K,US_AS_000001,US_AR_000001,97.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",K,US_AS_000001,US_AR_000002,95.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",K,US_AS_000001,US_AR_000003,98.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",NTE,US_AS_000001,US_AR_000001,99.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",NTE,US_AS_000001,US_AR_000002,96.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",NTE,US_AS_000001,US_AR_000003,95.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",NTW,US_AS_000001,US_AR_000001,96.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",NTW,US_AS_000001,US_AR_000002,99.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202404",NTW,US_AS_000001,US_AR_000003,96.000000,2024-04-23 16:41:20.000,2024-04-23 16:41:20.000
"202405",HKI,US_AS_000001,US_AR_000001,98.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",HKI,US_AS_000001,US_AR_000002,95.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",HKI,US_AS_000001,US_AR_000003,99.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",HKSAR,US_AS_000001,US_AR_000001,95.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",HKSAR,US_AS_000001,US_AR_000002,96.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",HKSAR,US_AS_000001,US_AR_000003,99.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",K,US_AS_000001,US_AR_000001,98.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",K,US_AS_000001,US_AR_000002,99.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",K,US_AS_000001,US_AR_000003,95.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",NTE,US_AS_000001,US_AR_000001,98.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",NTE,US_AS_000001,US_AR_000002,96.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",NTE,US_AS_000001,US_AR_000003,97.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",NTW,US_AS_000001,US_AR_000001,99.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",NTW,US_AS_000001,US_AR_000002,96.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202405",NTW,US_AS_000001,US_AR_000003,95.000000,2024-05-23 16:41:20.000,2024-05-23 16:41:20.000
"202406",HKI,US_AS_000001,US_AR_000001,98.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",HKI,US_AS_000001,US_AR_000002,97.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",HKI,US_AS_000001,US_AR_000003,96.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",HKSAR,US_AS_000001,US_AR_000001,98.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",HKSAR,US_AS_000001,US_AR_000002,97.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",HKSAR,US_AS_000001,US_AR_000003,97.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",K,US_AS_000001,US_AR_000001,99.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",K,US_AS_000001,US_AR_000002,99.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",K,US_AS_000001,US_AR_000003,96.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",NTE,US_AS_000001,US_AR_000001,97.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",NTE,US_AS_000001,US_AR_000002,95.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",NTE,US_AS_000001,US_AR_000003,98.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",NTW,US_AS_000001,US_AR_000001,95.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",NTW,US_AS_000001,US_AR_000002,97.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202406",NTW,US_AS_000001,US_AR_000003,98.000000,2024-06-23 16:41:20.000,2024-06-23 16:41:20.000
"202407",HKI,US_AS_000001,US_AR_000001,96.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",HKI,US_AS_000001,US_AR_000002,96.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",HKI,US_AS_000001,US_AR_000003,95.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",HKSAR,US_AS_000001,US_AR_000001,96.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",HKSAR,US_AS_000001,US_AR_000002,99.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",HKSAR,US_AS_000001,US_AR_000003,99.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",K,US_AS_000001,US_AR_000001,96.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",K,US_AS_000001,US_AR_000002,99.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",K,US_AS_000001,US_AR_000003,97.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",NTE,US_AS_000001,US_AR_000001,97.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",NTE,US_AS_000001,US_AR_000002,95.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",NTE,US_AS_000001,US_AR_000003,99.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",NTW,US_AS_000001,US_AR_000001,95.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",NTW,US_AS_000001,US_AR_000002,95.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202407",NTW,US_AS_000001,US_AR_000003,96.000000,2024-07-23 16:41:20.000,2024-07-23 16:41:20.000
"202408",HKI,US_AS_000001,US_AR_000001,97.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",HKI,US_AS_000001,US_AR_000002,95.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",HKI,US_AS_000001,US_AR_000003,95.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",HKSAR,US_AS_000001,US_AR_000001,98.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",HKSAR,US_AS_000001,US_AR_000002,97.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
"202408",HKSAR,US_AS_000001,US_AR_000003,97.000000,2024-08-23 16:41:20.000,2024-08-23 16:41:20.000
