"asset_id","region","sub_region","installation_no","offical_eng_name","offical_chi_name","address_eng","address_chi","kwh_ml","running_pumps","total_pumps","mh","dm_update_time","dm_load_time"
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,388.88965,3.00000,3.00000,201902,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,337.49756,2.00000,3.00000,201903,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,408.22161,3.00000,3.00000,201904,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,499640.00000,1.00000,3.00000,201905,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,125.81378,2.00000,3.00000,201907,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,227.24171,3.00000,3.00000,201908,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,451.16972,2.00000,3.00000,201909,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,1718.39080,1.00000,3.00000,201911,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,263.41169,3.00000,3.00000,201912,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,367.61920,3.00000,3.00000,202001,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,386.92748,2.00000,3.00000,202002,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,360.55540,2.00000,3.00000,202003,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,383.09103,3.00000,3.00000,202004,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,381.37040,3.00000,3.00000,202005,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,636.18701,2.00000,3.00000,202006,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,230.82650,3.00000,3.00000,202007,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,669.57398,3.00000,3.00000,202008,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,295.57811,3.00000,3.00000,202012,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,383.80836,3.00000,3.00000,202101,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,381.93312,3.00000,3.00000,202102,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,307.48363,3.00000,3.00000,202103,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,398.68399,2.00000,3.00000,202104,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,360.90956,2.00000,3.00000,202105,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,410.07913,2.00000,3.00000,202106,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,628.29250,2.00000,3.00000,202107,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,366.54793,2.00000,3.00000,202108,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,252.45101,3.00000,3.00000,202112,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,335.38564,3.00000,3.00000,202201,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,435.16956,3.00000,3.00000,202202,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,315.21587,3.00000,3.00000,202203,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,383.00419,3.00000,3.00000,202204,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,364.80029,3.00000,3.00000,202205,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,401.90831,3.00000,3.00000,202206,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,274.80505,1.00000,3.00000,202207,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,574.82161,3.00000,3.00000,202208,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,305.41586,2.00000,3.00000,202209,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,431.86524,3.00000,3.00000,202210,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,303.70345,3.00000,3.00000,202211,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,196.94856,3.00000,4.00000,201102,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,8076.10319,3.00000,3.00000,202301,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,409.58893,3.00000,3.00000,202302,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,325.64041,3.00000,3.00000,202303,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,366.92487,3.00000,3.00000,202304,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,347.20074,3.00000,3.00000,202305,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,393.52937,3.00000,3.00000,202306,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,352.23525,3.00000,3.00000,202307,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,495.18434,3.00000,3.00000,202308,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,294.73006,2.00000,3.00000,202309,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,349.30695,2.00000,3.00000,202310,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,271.22854,2.00000,3.00000,202312,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,78.19739,2.00000,5.00000,200901,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,102.51475,2.00000,5.00000,200902,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,80.61848,2.00000,5.00000,200903,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,91.64464,3.00000,5.00000,200904,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,88.90593,2.00000,5.00000,200905,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,88.33142,3.00000,5.00000,200906,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,85.41501,2.00000,5.00000,200907,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,85.77887,2.00000,5.00000,200908,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,91.21544,2.00000,5.00000,200909,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,82.45876,3.00000,5.00000,200910,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,92.45027,4.00000,5.00000,200911,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,85.81877,3.00000,5.00000,200912,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,88.27605,2.00000,5.00000,201001,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,94.53679,3.00000,5.00000,201002,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,67.87604,4.00000,5.00000,201003,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,97.96837,2.00000,5.00000,201004,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,88.31075,3.00000,5.00000,201005,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,92.50202,3.00000,5.00000,201006,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,88.15683,2.00000,5.00000,201007,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,89.16857,3.00000,5.00000,201008,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,79.25589,3.00000,5.00000,201009,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,71.90316,3.00000,5.00000,201010,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
75,,,,,,,,364.69725,13.00000,14.00000,202001,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
75,,,,,,,,359.05435,10.00000,14.00000,202002,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,90.96843,4.00000,5.00000,201011,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,80.36939,3.00000,5.00000,201012,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,86.60283,3.00000,5.00000,201101,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,94.79962,2.00000,5.00000,201102,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,75.42947,3.00000,5.00000,201103,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,79.12840,3.00000,5.00000,201104,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,76.25963,4.00000,5.00000,201105,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,90.77577,2.00000,5.00000,201106,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,74.39309,2.00000,5.00000,201107,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,83.05758,3.00000,5.00000,201108,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,87.23714,2.00000,5.00000,201109,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,80.09396,3.00000,5.00000,201110,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,83.08781,4.00000,5.00000,201111,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,71.30568,2.00000,5.00000,201112,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,75.18697,2.00000,5.00000,201201,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,74.11543,3.00000,5.00000,201202,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,71.69259,3.00000,5.00000,201203,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,79.11168,3.00000,5.00000,201204,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,78.10227,4.00000,5.00000,201205,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,81.62780,3.00000,5.00000,201206,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,69.25057,4.00000,5.00000,201207,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,81.44519,2.00000,5.00000,201208,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,96.30213,4.00000,5.00000,201209,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,76.62793,4.00000,5.00000,201210,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,78.46548,3.00000,5.00000,201211,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,73.69220,4.00000,5.00000,201212,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,78.17402,3.00000,5.00000,201301,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,89.16108,4.00000,5.00000,201302,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
16,HKI,HKI(D1),PS090,Chai Wan North No.2 Fresh Water Pumping Station,柴灣北二號食水抽水站,"Chai Wan Road opp. Chai Wan Fire Station, Chai Wan",柴灣柴灣道柴灣消防局對面,64.96892,3.00000,5.00000,201303,2025-11-24 14:53:54.347,2025-11-24 14:53:54.347
