"id","sensor_code","sensor_value","sensor_time","dm_update_time","dm_load_time"
"61884d16-7d23-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.238000,2026-08-18 19:01:00.000,2026-08-18 19:10:44.510,2026-08-18 19:10:44.510
"61801aba-7d23-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,153.812700,2026-08-18 19:01:00.000,2026-08-18 19:10:44.510,2026-08-18 19:10:44.510
"6180fb7e-7d23-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.530000,2026-08-18 19:01:00.000,2026-08-18 19:10:44.510,2026-08-18 19:10:44.510
a585267a-7d22-893f-19f5-fa163eef1aaa,FWBDKN05002Q00101,8.531000,2026-08-18 18:56:00.000,2026-08-18 19:05:29.134,2026-08-18 19:05:29.134
a584e20a-7d22-893f-19f5-fa163eef1aaa,FWBDKN05002Q00104,153.996200,2026-08-18 18:56:00.000,2026-08-18 19:05:29.134,2026-08-18 19:05:29.134
a58cb61a-7d22-893f-19f5-fa163eef1aaa,FWBDKN05002Q00102,0.282000,2026-08-18 18:56:00.000,2026-08-18 19:05:29.134,2026-08-18 19:05:29.134
a58cd6fe-7d22-893f-19f5-fa163eef1aaa,FWBDKN05002Q00103,0.058000,2026-08-18 18:56:00.000,2026-08-18 19:05:29.134,2026-08-18 19:05:29.134
a58cf242-7d22-893f-19f5-fa163eef1aaa,FWBDKN05002Q00105,28.236000,2026-08-18 18:56:00.000,2026-08-18 19:05:29.134,2026-08-18 19:05:29.134
ee324b74-7d21-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00105,28.233000,2026-08-18 18:51:00.000,2026-08-18 19:00:21.518,2026-08-18 19:00:21.518
ee31ef94-7d21-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00103,0.060000,2026-08-18 18:51:00.000,2026-08-18 19:00:21.518,2026-08-18 19:00:21.518
ee328044-7d21-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00102,0.280000,2026-08-18 18:51:00.000,2026-08-18 19:00:21.518,2026-08-18 19:00:21.518
ee2b281c-7d21-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00101,8.535000,2026-08-18 18:51:00.000,2026-08-18 19:00:21.518,2026-08-18 19:00:21.518
ee2adfd8-7d21-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00104,154.179700,2026-08-18 18:51:00.000,2026-08-18 19:00:21.518,2026-08-18 19:00:21.518
"3f9f8f04-7d21-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,154.181000,2026-08-18 18:46:00.000,2026-08-18 18:55:28.673,2026-08-18 18:55:28.673
"3f9ef7ba-7d21-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.537000,2026-08-18 18:46:00.000,2026-08-18 18:55:28.673,2026-08-18 18:55:28.673
"3fa67c56-7d21-8c3f-60bd-fa163eef1989",FWBDKN05002Q00102,0.281000,2026-08-18 18:46:00.000,2026-08-18 18:55:28.673,2026-08-18 18:55:28.673
"3fa746cc-7d21-8c3f-60bd-fa163eef1989",FWBDKN05002Q00103,0.060000,2026-08-18 18:46:00.000,2026-08-18 18:55:28.673,2026-08-18 18:55:28.673
"3fa5eec6-7d21-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.233000,2026-08-18 18:46:00.000,2026-08-18 18:55:28.673,2026-08-18 18:55:28.673
"92006c06-7d20-8c3f-60bd-fa163eef1989",FWBDKN05002Q00103,0.061000,2026-08-18 18:41:00.000,2026-08-18 18:50:37.338,2026-08-18 18:50:37.338
"9200129c-7d20-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.231000,2026-08-18 18:41:00.000,2026-08-18 18:50:37.338,2026-08-18 18:50:37.338
"91ff9362-7d20-8c3f-60bd-fa163eef1989",FWBDKN05002Q00102,0.282000,2026-08-18 18:41:00.000,2026-08-18 18:50:37.338,2026-08-18 18:50:37.338
"91f8d360-7d20-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.536000,2026-08-18 18:41:00.000,2026-08-18 18:50:37.338,2026-08-18 18:50:37.338
"91f84634-7d20-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,154.186000,2026-08-18 18:41:00.000,2026-08-18 18:50:37.338,2026-08-18 18:50:37.338
d58b3556-7d1f-8c3f-60bd-fa163eef1989,FWBDKN05002Q00101,8.537000,2026-08-18 18:36:00.000,2026-08-18 18:45:21.208,2026-08-18 18:45:21.208
d58ab82e-7d1f-8c3f-60bd-fa163eef1989,FWBDKN05002Q00104,154.359900,2026-08-18 18:36:00.000,2026-08-18 18:45:21.208,2026-08-18 18:45:21.208
d592e3be-7d1f-8c3f-60bd-fa163eef1989,FWBDKN05002Q00102,0.283000,2026-08-18 18:36:00.000,2026-08-18 18:45:21.208,2026-08-18 18:45:21.208
d59363a2-7d1f-8c3f-60bd-fa163eef1989,FWBDKN05002Q00103,0.062000,2026-08-18 18:36:00.000,2026-08-18 18:45:21.208,2026-08-18 18:45:21.208
d5941cac-7d1f-8c3f-60bd-fa163eef1989,FWBDKN05002Q00105,28.232000,2026-08-18 18:36:00.000,2026-08-18 18:45:21.208,2026-08-18 18:45:21.208
"2c11c8a0-7d1f-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00103,0.063000,2026-08-18 18:31:00.000,2026-08-18 18:40:36.830,2026-08-18 18:40:36.830
"2c120b9e-7d1f-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00105,28.246000,2026-08-18 18:31:00.000,2026-08-18 18:40:36.830,2026-08-18 18:40:36.830
"2c122688-7d1f-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00102,0.281000,2026-08-18 18:31:00.000,2026-08-18 18:40:36.830,2026-08-18 18:40:36.830
"2c0b0236-7d1f-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00101,8.536000,2026-08-18 18:31:00.000,2026-08-18 18:40:36.830,2026-08-18 18:40:36.830
"2c0b1cf8-7d1f-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00104,154.316300,2026-08-18 18:31:00.000,2026-08-18 18:40:36.830,2026-08-18 18:40:36.830
"75f9dce2-7d1e-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00104,154.154300,2026-08-18 18:26:00.000,2026-08-18 18:35:31.381,2026-08-18 18:35:31.381
"75f998fe-7d1e-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00101,8.534000,2026-08-18 18:26:00.000,2026-08-18 18:35:31.381,2026-08-18 18:35:31.381
"76024d82-7d1e-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00102,0.281000,2026-08-18 18:26:00.000,2026-08-18 18:35:31.381,2026-08-18 18:35:31.381
"76026b50-7d1e-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00105,28.241000,2026-08-18 18:26:00.000,2026-08-18 18:35:31.381,2026-08-18 18:35:31.381
"76023194-7d1e-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00103,0.065000,2026-08-18 18:26:00.000,2026-08-18 18:35:31.381,2026-08-18 18:35:31.381
be2d96c6-7d1d-893f-19f5-fa163eef1aaa,FWBDKN05002Q00105,28.244000,2026-08-18 18:21:00.000,2026-08-18 18:30:22.965,2026-08-18 18:30:22.965
be2df508-7d1d-893f-19f5-fa163eef1aaa,FWBDKN05002Q00103,0.070000,2026-08-18 18:21:00.000,2026-08-18 18:30:22.965,2026-08-18 18:30:22.965
be2dd97e-7d1d-893f-19f5-fa163eef1aaa,FWBDKN05002Q00102,0.281000,2026-08-18 18:21:00.000,2026-08-18 18:30:22.965,2026-08-18 18:30:22.965
be256442-7d1d-893f-19f5-fa163eef1aaa,FWBDKN05002Q00101,8.533000,2026-08-18 18:21:00.000,2026-08-18 18:30:22.965,2026-08-18 18:30:22.965
be261446-7d1d-893f-19f5-fa163eef1aaa,FWBDKN05002Q00104,154.147000,2026-08-18 18:21:00.000,2026-08-18 18:30:22.965,2026-08-18 18:30:22.965
"14d1ec4e-7d1d-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.533000,2026-08-18 18:16:00.000,2026-08-18 18:25:38.878,2026-08-18 18:25:38.878
"14d1672e-7d1d-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,154.333600,2026-08-18 18:16:00.000,2026-08-18 18:25:38.878,2026-08-18 18:25:38.878
"14d8c3c0-7d1d-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.241000,2026-08-18 18:16:00.000,2026-08-18 18:25:38.878,2026-08-18 18:25:38.878
"14d9a268-7d1d-8c3f-60bd-fa163eef1989",FWBDKN05002Q00103,0.078000,2026-08-18 18:16:00.000,2026-08-18 18:25:38.878,2026-08-18 18:25:38.878
"14d940ca-7d1d-8c3f-60bd-fa163eef1989",FWBDKN05002Q00102,0.300000,2026-08-18 18:16:00.000,2026-08-18 18:25:38.878,2026-08-18 18:25:38.878
"5bed9764-7d1c-8b3f-eee0-fa163eefef93",FWBDKN05002Q00105,28.240000,2026-08-18 18:11:00.000,2026-08-18 18:20:28.634,2026-08-18 18:20:28.634
"5bedf592-7d1c-8b3f-eee0-fa163eefef93",FWBDKN05002Q00103,0.100000,2026-08-18 18:11:00.000,2026-08-18 18:20:28.634,2026-08-18 18:20:28.634
"5bed162c-7d1c-8b3f-eee0-fa163eefef93",FWBDKN05002Q00102,0.281000,2026-08-18 18:11:00.000,2026-08-18 18:20:28.634,2026-08-18 18:20:28.634
"5be65abc-7d1c-8b3f-eee0-fa163eefef93",FWBDKN05002Q00104,154.336600,2026-08-18 18:11:00.000,2026-08-18 18:20:28.634,2026-08-18 18:20:28.634
"5be5cf66-7d1c-8b3f-eee0-fa163eefef93",FWBDKN05002Q00101,8.533000,2026-08-18 18:11:00.000,2026-08-18 18:20:28.634,2026-08-18 18:20:28.634
a52e9910-7d1b-893f-19f5-fa163eef1aaa,FWBDKN05002Q00101,8.534000,2026-08-18 18:06:00.000,2026-08-18 18:15:22.088,2026-08-18 18:15:22.088
a52e4fd2-7d1b-893f-19f5-fa163eef1aaa,FWBDKN05002Q00104,154.314100,2026-08-18 18:06:00.000,2026-08-18 18:15:22.088,2026-08-18 18:15:22.088
a536dcf6-7d1b-893f-19f5-fa163eef1aaa,FWBDKN05002Q00102,0.280000,2026-08-18 18:06:00.000,2026-08-18 18:15:22.088,2026-08-18 18:15:22.088
a536f9e8-7d1b-893f-19f5-fa163eef1aaa,FWBDKN05002Q00103,0.147000,2026-08-18 18:06:00.000,2026-08-18 18:15:22.088,2026-08-18 18:15:22.088
a5369a98-7d1b-893f-19f5-fa163eef1aaa,FWBDKN05002Q00105,28.247000,2026-08-18 18:06:00.000,2026-08-18 18:15:22.088,2026-08-18 18:15:22.088
fbeb0578-7d1a-8b3f-eee0-fa163eefef93,FWBDKN05002Q00105,28.257000,2026-08-18 18:01:00.000,2026-08-18 18:10:38.052,2026-08-18 18:10:38.052
fbe9e5d0-7d1a-8b3f-eee0-fa163eefef93,FWBDKN05002Q00102,0.300000,2026-08-18 18:01:00.000,2026-08-18 18:10:38.052,2026-08-18 18:10:38.052
fbeaa70e-7d1a-8b3f-eee0-fa163eefef93,FWBDKN05002Q00103,0.261000,2026-08-18 18:01:00.000,2026-08-18 18:10:38.052,2026-08-18 18:10:38.052
fbe2c2aa-7d1a-8b3f-eee0-fa163eefef93,FWBDKN05002Q00101,8.534000,2026-08-18 18:01:00.000,2026-08-18 18:10:38.052,2026-08-18 18:10:38.052
fbe3af3a-7d1a-8b3f-eee0-fa163eefef93,FWBDKN05002Q00104,154.458700,2026-08-18 18:01:00.000,2026-08-18 18:10:38.052,2026-08-18 18:10:38.052
"439e54d4-7d1a-893f-19f5-fa163eef1aaa",FWBDKN05002Q00104,154.446500,2026-08-18 17:56:00.000,2026-08-18 18:05:28.902,2026-08-18 18:05:28.902
"439e12ee-7d1a-893f-19f5-fa163eef1aaa",FWBDKN05002Q00101,8.532000,2026-08-18 17:56:00.000,2026-08-18 18:05:28.902,2026-08-18 18:05:28.902
"43a4c544-7d1a-893f-19f5-fa163eef1aaa",FWBDKN05002Q00105,28.261000,2026-08-18 17:56:00.000,2026-08-18 18:05:28.902,2026-08-18 18:05:28.902
"43a42f9e-7d1a-893f-19f5-fa163eef1aaa",FWBDKN05002Q00102,0.300000,2026-08-18 17:56:00.000,2026-08-18 18:05:28.902,2026-08-18 18:05:28.902
"43a47314-7d1a-893f-19f5-fa163eef1aaa",FWBDKN05002Q00103,0.556000,2026-08-18 17:56:00.000,2026-08-18 18:05:28.902,2026-08-18 18:05:28.902
"912b1c56-7d19-893f-19f5-fa163eef1aaa",FWBDKN05002Q00102,0.300000,2026-08-18 17:51:00.000,2026-08-18 18:00:29.468,2026-08-18 18:00:29.468
"912b74da-7d19-893f-19f5-fa163eef1aaa",FWBDKN05002Q00105,28.270000,2026-08-18 17:51:00.000,2026-08-18 18:00:29.468,2026-08-18 18:00:29.468
"912b5bd0-7d19-893f-19f5-fa163eef1aaa",FWBDKN05002Q00103,1.376000,2026-08-18 17:51:00.000,2026-08-18 18:00:29.468,2026-08-18 18:00:29.468
"9123d40a-7d19-893f-19f5-fa163eef1aaa",FWBDKN05002Q00101,8.532000,2026-08-18 17:51:00.000,2026-08-18 18:00:29.468,2026-08-18 18:00:29.468
"91239684-7d19-893f-19f5-fa163eef1aaa",FWBDKN05002Q00104,154.418400,2026-08-18 17:51:00.000,2026-08-18 18:00:29.468,2026-08-18 18:00:29.468
e14814e2-7d18-8c3f-60bd-fa163eef1989,FWBDKN05002Q00104,154.441600,2026-08-18 17:46:00.000,2026-08-18 17:55:34.425,2026-08-18 17:55:34.425
e14793a0-7d18-8c3f-60bd-fa163eef1989,FWBDKN05002Q00101,8.534000,2026-08-18 17:46:00.000,2026-08-18 17:55:34.425,2026-08-18 17:55:34.425
e14eecd6-7d18-8c3f-60bd-fa163eef1989,FWBDKN05002Q00103,3.880000,2026-08-18 17:46:00.000,2026-08-18 17:55:34.425,2026-08-18 17:55:34.425
e1508028-7d18-8c3f-60bd-fa163eef1989,FWBDKN05002Q00105,28.263000,2026-08-18 17:46:00.000,2026-08-18 17:55:34.425,2026-08-18 17:55:34.425
e14fc6a6-7d18-8c3f-60bd-fa163eef1989,FWBDKN05002Q00102,0.300000,2026-08-18 17:46:00.000,2026-08-18 17:55:34.425,2026-08-18 17:55:34.425
"2ff354fe-7d18-893f-19f5-fa163eef1aaa",FWBDKN05002Q00103,10.300000,2026-08-18 17:41:00.000,2026-08-18 17:50:36.861,2026-08-18 17:50:36.861
"2ff39e14-7d18-893f-19f5-fa163eef1aaa",FWBDKN05002Q00102,0.317000,2026-08-18 17:41:00.000,2026-08-18 17:50:36.861,2026-08-18 17:50:36.861
"2ff2fba8-7d18-893f-19f5-fa163eef1aaa",FWBDKN05002Q00105,28.264000,2026-08-18 17:41:00.000,2026-08-18 17:50:36.861,2026-08-18 17:50:36.861
"2feae972-7d18-893f-19f5-fa163eef1aaa",FWBDKN05002Q00101,8.534000,2026-08-18 17:41:00.000,2026-08-18 17:50:36.861,2026-08-18 17:50:36.861
"2feac6cc-7d18-893f-19f5-fa163eef1aaa",FWBDKN05002Q00104,154.612500,2026-08-18 17:41:00.000,2026-08-18 17:50:36.861,2026-08-18 17:50:36.861
"782a093a-7d17-8b3f-eee0-fa163eefef93",FWBDKN05002Q00101,8.524000,2026-08-18 17:36:00.000,2026-08-18 17:45:28.572,2026-08-18 17:45:28.572
"782a91fc-7d17-8b3f-eee0-fa163eefef93",FWBDKN05002Q00104,154.383900,2026-08-18 17:36:00.000,2026-08-18 17:45:28.572,2026-08-18 17:45:28.572
"78322dc2-7d17-8b3f-eee0-fa163eefef93",FWBDKN05002Q00105,28.396000,2026-08-18 17:36:00.000,2026-08-18 17:45:28.572,2026-08-18 17:45:28.572
"78334888-7d17-8b3f-eee0-fa163eefef93",FWBDKN05002Q00103,38.800000,2026-08-18 17:36:00.000,2026-08-18 17:45:28.572,2026-08-18 17:45:28.572
"78314876-7d17-8b3f-eee0-fa163eefef93",FWBDKN05002Q00102,0.317000,2026-08-18 17:36:00.000,2026-08-18 17:45:28.572,2026-08-18 17:45:28.572
c5dbabbc-7d16-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00102,0.022000,2026-08-18 17:31:00.000,2026-08-18 17:40:29.369,2026-08-18 17:40:29.369
c5dbfdce-7d16-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00105,28.469000,2026-08-18 17:31:00.000,2026-08-18 17:40:29.369,2026-08-18 17:40:29.369
c5dc1a8e-7d16-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00103,0.846000,2026-08-18 17:31:00.000,2026-08-18 17:40:29.369,2026-08-18 17:40:29.369
c5d29af4-7d16-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00101,8.526000,2026-08-18 17:31:00.000,2026-08-18 17:40:29.369,2026-08-18 17:40:29.369
c5d2d8a2-7d16-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00104,154.859800,2026-08-18 17:31:00.000,2026-08-18 17:40:29.369,2026-08-18 17:40:29.369
"0d912b2c-7d16-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,154.625600,2026-08-18 17:26:00.000,2026-08-18 17:35:20.232,2026-08-18 17:35:20.232
"0d904d9c-7d16-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.517000,2026-08-18 17:26:00.000,2026-08-18 17:35:20.232,2026-08-18 17:35:20.232
"0d980f14-7d16-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.545000,2026-08-18 17:26:00.000,2026-08-18 17:35:20.232,2026-08-18 17:35:20.232
"0d9947da-7d16-8c3f-60bd-fa163eef1989",FWBDKN05002Q00103,12.000000,2026-08-18 17:26:00.000,2026-08-18 17:35:20.232,2026-08-18 17:35:20.232
"0d99a842-7d16-8c3f-60bd-fa163eef1989",FWBDKN05002Q00102,0.022000,2026-08-18 17:26:00.000,2026-08-18 17:35:20.232,2026-08-18 17:35:20.232
"5b1b7128-7d15-8c3f-60bd-fa163eef1989",FWBDKN05002Q00102,0.017000,2026-08-18 17:21:00.000,2026-08-18 17:30:20.773,2026-08-18 17:30:20.773
"5b1c4f26-7d15-8c3f-60bd-fa163eef1989",FWBDKN05002Q00103,0.236000,2026-08-18 17:21:00.000,2026-08-18 17:30:20.773,2026-08-18 17:30:20.773
"5b1cacd2-7d15-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.717000,2026-08-18 17:21:00.000,2026-08-18 17:30:20.773,2026-08-18 17:30:20.773
"5b13379c-7d15-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,155.323300,2026-08-18 17:21:00.000,2026-08-18 17:30:20.773,2026-08-18 17:30:20.773
"5b12b6b4-7d15-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.515000,2026-08-18 17:21:00.000,2026-08-18 17:30:20.773,2026-08-18 17:30:20.773
ad701fba-7d14-8c3f-60bd-fa163eef1989,FWBDKN05002Q00104,155.344400,2026-08-18 17:16:00.000,2026-08-18 17:25:29.454,2026-08-18 17:25:29.454
ad6f83ac-7d14-8c3f-60bd-fa163eef1989,FWBDKN05002Q00101,8.504000,2026-08-18 17:16:00.000,2026-08-18 17:25:29.454,2026-08-18 17:25:29.454
ad77d7a0-7d14-8c3f-60bd-fa163eef1989,FWBDKN05002Q00102,0.021000,2026-08-18 17:16:00.000,2026-08-18 17:25:29.454,2026-08-18 17:25:29.454
ad768058-7d14-8c3f-60bd-fa163eef1989,FWBDKN05002Q00103,0.256000,2026-08-18 17:16:00.000,2026-08-18 17:25:29.454,2026-08-18 17:25:29.454
ad770b2c-7d14-8c3f-60bd-fa163eef1989,FWBDKN05002Q00105,28.653000,2026-08-18 17:16:00.000,2026-08-18 17:25:29.454,2026-08-18 17:25:29.454
fb169f06-7d13-8b3f-eee0-fa163eefef93,FWBDKN05002Q00102,0.023000,2026-08-18 17:11:00.000,2026-08-18 17:20:30.178,2026-08-18 17:20:30.178
fb15b2e4-7d13-8b3f-eee0-fa163eefef93,FWBDKN05002Q00105,28.524000,2026-08-18 17:11:00.000,2026-08-18 17:20:30.178,2026-08-18 17:20:30.178
fb163b88-7d13-8b3f-eee0-fa163eefef93,FWBDKN05002Q00103,6.130000,2026-08-18 17:11:00.000,2026-08-18 17:20:30.178,2026-08-18 17:20:30.178
fb0d7412-7d13-8b3f-eee0-fa163eefef93,FWBDKN05002Q00101,8.503000,2026-08-18 17:11:00.000,2026-08-18 17:20:30.178,2026-08-18 17:20:30.178
fb0dfc02-7d13-8b3f-eee0-fa163eefef93,FWBDKN05002Q00104,154.340200,2026-08-18 17:11:00.000,2026-08-18 17:20:30.178,2026-08-18 17:20:30.178
"48d97cd2-7d13-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.406000,2026-08-18 17:06:00.000,2026-08-18 17:15:31.196,2026-08-18 17:15:31.196
"48d89092-7d13-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,156.465900,2026-08-18 17:06:00.000,2026-08-18 17:15:31.196,2026-08-18 17:15:31.196
"48dfe572-7d13-8c3f-60bd-fa163eef1989",FWBDKN05002Q00103,0.278000,2026-08-18 17:06:00.000,2026-08-18 17:15:31.196,2026-08-18 17:15:31.196
"48e0607e-7d13-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.855000,2026-08-18 17:06:00.000,2026-08-18 17:15:31.196,2026-08-18 17:15:31.196
"48e0c1ea-7d13-8c3f-60bd-fa163eef1989",FWBDKN05002Q00102,0.016000,2026-08-18 17:06:00.000,2026-08-18 17:15:31.196,2026-08-18 17:15:31.196
"947a660c-7d12-8c3f-60bd-fa163eef1989",FWBDKN05002Q00103,0.228000,2026-08-18 17:01:00.000,2026-08-18 17:10:28.542,2026-08-18 17:10:28.542
"947ba6c0-7d12-8c3f-60bd-fa163eef1989",FWBDKN05002Q00102,0.019000,2026-08-18 17:01:00.000,2026-08-18 17:10:28.542,2026-08-18 17:10:28.542
"947b43e2-7d12-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.729000,2026-08-18 17:01:00.000,2026-08-18 17:10:28.542,2026-08-18 17:10:28.542
"947318f2-7d12-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,151.966300,2026-08-18 17:01:00.000,2026-08-18 17:10:28.542,2026-08-18 17:10:28.542
"9473a272-7d12-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.490000,2026-08-18 17:01:00.000,2026-08-18 17:10:28.542,2026-08-18 17:10:28.542
e2aa64c2-7d11-8b3f-eee0-fa163eefef93,FWBDKN05002Q00101,8.514000,2026-08-18 16:56:00.000,2026-08-18 17:05:30.257,2026-08-18 17:05:30.257
e2a9dd54-7d11-8b3f-eee0-fa163eefef93,FWBDKN05002Q00104,155.088000,2026-08-18 16:56:00.000,2026-08-18 17:05:30.257,2026-08-18 17:05:30.257
e2b27e5a-7d11-8b3f-eee0-fa163eefef93,FWBDKN05002Q00105,28.679000,2026-08-18 16:56:00.000,2026-08-18 17:05:30.257,2026-08-18 17:05:30.257
e2b2ddf0-7d11-8b3f-eee0-fa163eefef93,FWBDKN05002Q00102,0.018000,2026-08-18 16:56:00.000,2026-08-18 17:05:30.257,2026-08-18 17:05:30.257
e2b1ff34-7d11-8b3f-eee0-fa163eefef93,FWBDKN05002Q00103,0.347000,2026-08-18 16:56:00.000,2026-08-18 17:05:30.257,2026-08-18 17:05:30.257
"2f3d27b2-7d11-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00105,28.651000,2026-08-18 16:51:00.000,2026-08-18 17:00:29.191,2026-08-18 17:00:29.191
"2f3d5dfe-7d11-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00103,0.265000,2026-08-18 16:51:00.000,2026-08-18 17:00:29.191,2026-08-18 17:00:29.191
"2f3cae54-7d11-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00102,0.019000,2026-08-18 16:51:00.000,2026-08-18 17:00:29.191,2026-08-18 17:00:29.191
"2f3492a0-7d11-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00101,8.519000,2026-08-18 16:51:00.000,2026-08-18 17:00:29.191,2026-08-18 17:00:29.191
"2f352b20-7d11-8a3f-3df3-fa163eef13a1",FWBDKN05002Q00104,155.174500,2026-08-18 16:51:00.000,2026-08-18 17:00:29.191,2026-08-18 17:00:29.191
"7d40cba4-7d10-8c3f-60bd-fa163eef1989",FWBDKN05002Q00104,155.275900,2026-08-18 16:46:00.000,2026-08-18 16:55:30.635,2026-08-18 16:55:30.635
"7d414de0-7d10-8c3f-60bd-fa163eef1989",FWBDKN05002Q00101,8.532000,2026-08-18 16:46:00.000,2026-08-18 16:55:30.635,2026-08-18 16:55:30.635
"7d49f47c-7d10-8c3f-60bd-fa163eef1989",FWBDKN05002Q00102,0.021000,2026-08-18 16:46:00.000,2026-08-18 16:55:30.635,2026-08-18 16:55:30.635
"7d499518-7d10-8c3f-60bd-fa163eef1989",FWBDKN05002Q00103,0.569000,2026-08-18 16:46:00.000,2026-08-18 16:55:30.635,2026-08-18 16:55:30.635
"7d48b4cc-7d10-8c3f-60bd-fa163eef1989",FWBDKN05002Q00105,28.505000,2026-08-18 16:46:00.000,2026-08-18 16:55:30.635,2026-08-18 16:55:30.635
c9c085c4-7d0f-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00102,0.022000,2026-08-18 16:41:00.000,2026-08-18 16:50:29.429,2026-08-18 16:50:29.429
c9c0ec1c-7d0f-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00105,28.458000,2026-08-18 16:41:00.000,2026-08-18 16:50:29.429,2026-08-18 16:50:29.429
c9c0a61c-7d0f-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00103,0.060000,2026-08-18 16:41:00.000,2026-08-18 16:50:29.429,2026-08-18 16:50:29.429
c9b80d22-7d0f-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00104,154.895400,2026-08-18 16:41:00.000,2026-08-18 16:50:29.429,2026-08-18 16:50:29.429
c9b86808-7d0f-8a3f-3df3-fa163eef13a1,FWBDKN05002Q00101,8.517000,2026-08-18 16:41:00.000,2026-08-18 16:50:29.429,2026-08-18 16:50:29.429
"12d08512-7d0f-893f-19f5-fa163eef1aaa",FWBDKN05002Q00101,8.517000,2026-08-18 16:36:00.000,2026-08-18 16:45:22.559,2026-08-18 16:45:22.559
"12d060b4-7d0f-893f-19f5-fa163eef1aaa",FWBDKN05002Q00104,155.003500,2026-08-18 16:36:00.000,2026-08-18 16:45:22.559,2026-08-18 16:45:22.559
"12d73074-7d0f-893f-19f5-fa163eef1aaa",FWBDKN05002Q00102,0.020000,2026-08-18 16:36:00.000,2026-08-18 16:45:22.559,2026-08-18 16:45:22.559
"12d7159e-7d0f-893f-19f5-fa163eef1aaa",FWBDKN05002Q00103,0.062000,2026-08-18 16:36:00.000,2026-08-18 16:45:22.559,2026-08-18 16:45:22.559
"12d6d520-7d0f-893f-19f5-fa163eef1aaa",FWBDKN05002Q00105,28.479000,2026-08-18 16:36:00.000,2026-08-18 16:45:22.559,2026-08-18 16:45:22.559
"646a458a-7d0e-893f-19f5-fa163eef1aaa",FWBDKN05002Q00102,0.022000,2026-08-18 16:31:00.000,2026-08-18 16:40:29.916,2026-08-18 16:40:29.916
"64697e0c-7d0e-893f-19f5-fa163eef1aaa",FWBDKN05002Q00105,28.496000,2026-08-18 16:31:00.000,2026-08-18 16:40:29.916,2026-08-18 16:40:29.916
"646a742e-7d0e-893f-19f5-fa163eef1aaa",FWBDKN05002Q00103,0.063000,2026-08-18 16:31:00.000,2026-08-18 16:40:29.916,2026-08-18 16:40:29.916
"6462b27a-7d0e-893f-19f5-fa163eef1aaa",FWBDKN05002Q00104,154.952700,2026-08-18 16:31:00.000,2026-08-18 16:40:29.916,2026-08-18 16:40:29.916
